Tahun,Brand,Model,EngineSize,Jarak,Transmisi,Harga
2016,Daihatsu,Gran Max,1.3,55000,Manual,93000000
2016,Daihatsu,Gran Max,1.3,1234,Manual,88000000
2017,Daihatsu,Gran Max,1.3,80000,Manual,88000000
2017,Daihatsu,Gran Max,1.3,125000,Manual,92500000
2017,Daihatsu,Gran Max,1.3,90000,Manual,105000000
2017,Daihatsu,Gran Max,1.3,90000,Manual,105000000
2017,Daihatsu,Gran Max,1.3,45000,Manual,110000000
2017,Daihatsu,Gran Max,1.3,60000,Manual,97500000
2017,Daihatsu,Gran Max,1.3,125000,Manual,48000000
2017,Daihatsu,Gran Max,1.3,100000,Manual,86000000
2018,Daihatsu,Gran Max,1.3,45000,Manual,125000000
2018,Daihatsu,Gran Max,1.3,50000,Manual,110000000
2018,Daihatsu,Gran Max,1.3,100000,Manual,98000000
2018,Daihatsu,Gran Max,1.3,45000,Manual,105000000
2018,Daihatsu,Gran Max,1.3,1234,Manual,95000000
2018,Daihatsu,Gran Max,1.3,60000,Manual,101000000
2018,Daihatsu,Gran Max,1.3,10000,Manual,112000000
2019,Daihatsu,Gran Max,1.3,10000,Manual,146000000
2019,Daihatsu,Gran Max,1.3,70000,Manual,95000000
2019,Daihatsu,Gran Max,1.3,15000,Manual,117500000
2019,Daihatsu,Gran Max,1.3,65000,Manual,105000000
2019,Daihatsu,Gran Max,1.3,30000,Manual,105000000
2019,Daihatsu,Gran Max,1.3,95000,Manual,117000000
2019,Daihatsu,Gran Max,1.3,75000,Manual,90000000
2019,Daihatsu,Gran Max,1.3,25000,Manual,117000000
2021,Daihatsu,Gran Max,1.3,10000,Manual,119000000
2013,Daihatsu,Gran Max,1.5,100000,Manual,90000000
2014,Daihatsu,Gran Max,1.5,145000,Manual,83000000
2015,Daihatsu,Gran Max,1.5,135000,Manual,94000000
2015,Daihatsu,Gran Max,1.5,85000,Manual,85000000
2015,Daihatsu,Gran Max,1.5,55000,Manual,99000000
2016,Daihatsu,Gran Max,1.5,100000,Manual,79800000
2017,Daihatsu,Gran Max,1.5,80000,Manual,110000000
2018,Daihatsu,Gran Max,1.5,7000,Manual,118000000
2018,Daihatsu,Gran Max,1.5,105000,Manual,127000000
2018,Daihatsu,Gran Max,1.5,25000,Manual,108000000
2018,Daihatsu,Gran Max,1.5,30000,Manual,108000000
2019,Daihatsu,Gran Max,1.5,25000,Manual,119000000
2019,Daihatsu,Gran Max,1.5,25000,Manual,118000000
2019,Daihatsu,Gran Max,1.5,10000,Manual,130000000
2019,Daihatsu,Gran Max,1.5,67000,Manual,125000000
2019,Daihatsu,Gran Max,1.5,65000,Manual,125000000
2019,Daihatsu,Gran Max,1.5,64000,Manual,130000000
2020,Daihatsu,Gran Max,1.5,173,Manual,167500000
2020,Daihatsu,Gran Max,1.5,30000,Manual,90000000
2020,Daihatsu,Gran Max,1.5,15000,Manual,89000000
2021,Daihatsu,Gran Max,1.5,10000,Manual,110000000
2019,Daihatsu,Gran Max,1.3,45000,Manual,109000000
2014,Toyota,Harrier,2,42000,Automatic,418000000
2014,Toyota,Harrier,2,72800,Automatic,415000000
2014,Toyota,Harrier,2,118000,Automatic,405000000
2014,Toyota,Harrier,2,85000,Automatic,425000000
2014,Toyota,Harrier,2,40000,Automatic,475000000
2014,Toyota,Harrier,2,80000,Automatic,399000000
2015,Toyota,Harrier,2,49000,Automatic,480000000
2015,Toyota,Harrier,2,56000,Automatic,475000000
2015,Toyota,Harrier,2,95200,Automatic,455000000
2015,Toyota,Harrier,2,78400,Automatic,435000000
2015,Toyota,Harrier,2,49000,Automatic,495000000
2015,Toyota,Harrier,2,85000,Automatic,455000000
2015,Toyota,Harrier,2,84999,Automatic,454999999
2010,Toyota,Harrier,2.4,106400,Automatic,203000000
2010,Toyota,Harrier,2.4,95200,Automatic,200000000
2010,Toyota,Harrier,2.4,80000,Automatic,195000000
2010,Toyota,Harrier,2.4,80000,Automatic,193000000
2010,Toyota,Harrier,2.4,78088,Automatic,195000000
2011,Toyota,Harrier,2.4,110000,Automatic,218000000
2013,Toyota,Harrier,2.4,78400,Automatic,280000000
2019,Toyota,Hiace,2.5,11200,Manual,395000000
2018,Toyota,Hilux,2.4,5000,Automatic,445000000
2012,Toyota,Hilux,2.5,85000,Manual,187000000
2013,Toyota,Hilux,2.5,100800,Manual,130000000
2017,Toyota,Hilux,2.5,65000,Automatic,399000000
2017,Daihatsu,Hi-Max,1,56100,Manual,75000000
2015,Honda,Hr-V,1.5,51000,Automatic,215000000
2015,Honda,Hr-V,1.5,62909,Automatic,212000000
2015,Honda,Hr-V,1.5,70000,Automatic,210000000
2015,Honda,Hr-V,1.5,71000,Automatic,202000000
2015,Honda,Hr-V,1.5,51000,Automatic,198000000
2015,Honda,Hr-V,1.5,59000,Manual,198000000
2015,Honda,Hr-V,1.5,59000,Manual,195000000
2015,Honda,Hr-V,1.5,30600,Manual,190000000
2015,Honda,Hr-V,1.5,96716,Automatic,199804000
2015,Honda,Hr-V,1.5,87058,Automatic,213200000
2015,Honda,Hr-V,1.5,83653,Automatic,207386000
2015,Honda,Hr-V,1.5,100000,Automatic,199804000
2015,Honda,Hr-V,1.5,100000,Automatic,199804000
2015,Honda,Hr-V,1.5,80000,Automatic,193000000
2015,Honda,Hr-V,1.5,70000,Automatic,215000000
2015,Honda,Hr-V,1.5,53000,Automatic,218000000
2015,Honda,Hr-V,1.5,85000,Automatic,207386000
2015,Honda,Hr-V,1.5,90000,Automatic,219800000
2015,Honda,Hr-V,1.5,100000,Automatic,206804000
2015,Honda,Hr-V,1.5,82000,Automatic,208000000
2015,Honda,Hr-V,1.5,100000,Automatic,201304000
2015,Honda,Hr-V,1.5,100000,Automatic,201304000
2015,Honda,Hr-V,1.5,100000,Automatic,201304000
2015,Honda,Hr-V,1.5,79000,Automatic,205000000
2015,Honda,Hr-V,1.5,76000,Automatic,200000000
2015,Honda,Hr-V,1.5,95000,Automatic,220000000
2015,Honda,Hr-V,1.5,85000,Automatic,207386000
2015,Honda,Hr-V,1.5,96716,Automatic,201304000
2015,Honda,Hr-V,1.5,110000,Automatic,235000000
2015,Honda,Hr-V,1.5,50000,Automatic,235000000
2015,Honda,Hr-V,1.5,100000,Automatic,201304000
2016,Honda,Hr-V,1.5,11000,Automatic,240000000
2016,Honda,Hr-V,1.5,45412,Automatic,237000000
2016,Honda,Hr-V,1.5,51000,Automatic,231000000
2016,Honda,Hr-V,1.5,35700,Automatic,220000000
2016,Honda,Hr-V,1.5,96867,Automatic,210000000
2016,Honda,Hr-V,1.5,61200,Automatic,208000000
2016,Honda,Hr-V,1.5,76500,Automatic,205000000
2016,Honda,Hr-V,1.5,91800,Automatic,200000000
2016,Honda,Hr-V,1.5,102000,Automatic,200000000
2016,Honda,Hr-V,1.5,69000,Automatic,199000000
2016,Honda,Hr-V,1.5,45000,Automatic,195000000
2016,Honda,Hr-V,1.5,45900,Automatic,185000000
2016,Honda,Hr-V,1.5,95119,Automatic,205430000
2016,Honda,Hr-V,1.5,88333,Automatic,215026000
2016,Honda,Hr-V,1.5,77104,Automatic,214370000
2016,Honda,Hr-V,1.5,87993,Manual,189900000
2016,Honda,Hr-V,1.5,76327,Automatic,219705000
2016,Honda,Hr-V,1.5,91094,Automatic,209035000
2016,Honda,Hr-V,1.5,103126,Automatic,208500000
2016,Honda,Hr-V,1.5,78347,Automatic,220100000
2016,Honda,Hr-V,1.5,78769,Automatic,206125000
2016,Honda,Hr-V,1.5,85649,Automatic,205640000
2016,Honda,Hr-V,1.5,45225,Automatic,222615000
2016,Honda,Hr-V,1.5,75000,Automatic,194000000
2016,Honda,Hr-V,1.5,90000,Automatic,205640000
2016,Honda,Hr-V,1.5,80000,Manual,206125000
2016,Honda,Hr-V,1.5,90000,Manual,195800000
2016,Honda,Hr-V,1.5,80000,Automatic,220100000
2016,Honda,Hr-V,1.5,80000,Automatic,219705000
2016,Honda,Hr-V,1.5,95000,Automatic,215500000
2016,Honda,Hr-V,1.5,100000,Automatic,219000000
2016,Honda,Hr-V,1.5,50000,Automatic,229500000
2016,Honda,Hr-V,1.5,80000,Automatic,227000000
2016,Honda,Hr-V,1.5,105000,Automatic,215000000
2016,Honda,Hr-V,1.5,31000,Automatic,198000000
2016,Honda,Hr-V,1.5,90000,Automatic,219026000
2016,Honda,Hr-V,1.5,85000,Automatic,271800000
2016,Honda,Hr-V,1.5,80000,Automatic,219705000
2016,Honda,Hr-V,1.5,90000,Automatic,225800000
2016,Honda,Hr-V,1.5,65000,Automatic,215000000
2016,Honda,Hr-V,1.5,76327,Automatic,214205000
2016,Honda,Hr-V,1.5,88400,Automatic,213500000
2016,Honda,Hr-V,1.5,80000,Automatic,227000000
2016,Honda,Hr-V,1.5,80000,Automatic,227000000
2016,Honda,Hr-V,1.5,40000,Automatic,243000000
2016,Honda,Hr-V,1.5,100000,Automatic,201930000
2016,Honda,Hr-V,1.5,60000,Automatic,225000000
2017,Honda,Hr-V,1.5,61200,Automatic,245000000
2017,Honda,Hr-V,1.5,41000,Automatic,240000000
2017,Honda,Hr-V,1.5,51000,Automatic,238000000
2017,Honda,Hr-V,1.5,40000,Automatic,230000000
2017,Honda,Hr-V,1.5,66300,Automatic,230000000
2017,Honda,Hr-V,1.5,69978,Automatic,229000000
2017,Honda,Hr-V,1.5,56100,Automatic,225000000
2017,Honda,Hr-V,1.5,40800,Automatic,222000000
2017,Honda,Hr-V,1.5,61636,Automatic,222000000
2017,Honda,Hr-V,1.5,102000,Automatic,221000000
2017,Honda,Hr-V,1.5,50000,Automatic,219000000
2017,Honda,Hr-V,1.5,102000,Automatic,216000000
2017,Honda,Hr-V,1.5,71000,Automatic,215000000
2017,Honda,Hr-V,1.5,30000,Manual,212000000
2017,Honda,Hr-V,1.5,66300,Automatic,211000000
2017,Honda,Hr-V,1.5,66300,Automatic,210000000
2017,Honda,Hr-V,1.5,60646,Automatic,238600000
2017,Honda,Hr-V,1.5,73906,Automatic,208500000
2017,Honda,Hr-V,1.5,75637,Automatic,237600000
2017,Honda,Hr-V,1.5,75000,Automatic,215000000
2017,Honda,Hr-V,1.5,65000,Automatic,246000000
2017,Honda,Hr-V,1.5,80000,Automatic,245000000
2017,Honda,Hr-V,1.5,15000,Automatic,249500000
2017,Honda,Hr-V,1.5,51000,Automatic,230000000
2017,Honda,Hr-V,1.5,45000,Automatic,230000000
2017,Honda,Hr-V,1.5,45000,Automatic,235000000
2017,Honda,Hr-V,1.5,40000,Automatic,230000000
2017,Honda,Hr-V,1.5,60000,Automatic,238000000
2018,Honda,Hr-V,1.5,15300,Automatic,290000000
2018,Honda,Hr-V,1.5,30132,Automatic,283000000
2018,Honda,Hr-V,1.5,21000,Automatic,275000000
2018,Honda,Hr-V,1.5,42000,Automatic,270000000
2018,Honda,Hr-V,1.5,35700,Automatic,269000000
2018,Honda,Hr-V,1.5,40800,Automatic,267000000
2018,Honda,Hr-V,1.5,15300,Automatic,265000000
2018,Honda,Hr-V,1.5,35700,Automatic,260000000
2018,Honda,Hr-V,1.5,25827,Automatic,259000000
2018,Honda,Hr-V,1.5,45900,Automatic,259000000
2018,Honda,Hr-V,1.5,71400,Automatic,259000000
2018,Honda,Hr-V,1.5,71400,Automatic,257000000
2018,Honda,Hr-V,1.5,56100,Automatic,248000000
2018,Honda,Hr-V,1.5,35700,Automatic,245000000
2018,Honda,Hr-V,1.5,56100,Automatic,244000000
2018,Honda,Hr-V,1.5,45900,Automatic,242000000
2018,Honda,Hr-V,1.5,35700,Automatic,240000000
2018,Honda,Hr-V,1.5,40000,Automatic,240000000
2018,Honda,Hr-V,1.5,43000,Automatic,240000000
2018,Honda,Hr-V,1.5,45900,Automatic,240000000
2018,Honda,Hr-V,1.5,40000,Automatic,239000000
2018,Honda,Hr-V,1.5,60000,Automatic,238000000
2018,Honda,Hr-V,1.5,79735,Automatic,255930000
2018,Honda,Hr-V,1.5,56236,Automatic,224435000
2018,Honda,Hr-V,1.5,66515,Automatic,279986000
2018,Honda,Hr-V,1.5,47579,Automatic,251475000
2018,Honda,Hr-V,1.5,608,Automatic,261900000
2018,Honda,Hr-V,1.5,31907,Automatic,263646000
2018,Honda,Hr-V,1.5,47188,Automatic,261900000
2018,Honda,Hr-V,1.5,16206,Automatic,272376000
2018,Honda,Hr-V,1.5,51987,Automatic,283700000
2018,Honda,Hr-V,1.5,42718,Automatic,259900000
2018,Honda,Hr-V,1.5,55000,Automatic,292500000
2018,Honda,Hr-V,1.5,50000,Automatic,270000000
2018,Honda,Hr-V,1.5,20000,Automatic,280800000
2018,Honda,Hr-V,1.5,65000,Automatic,270000000
2018,Honda,Hr-V,1.5,50000,Automatic,267500000
2018,Honda,Hr-V,1.5,60000,Automatic,262500000
2018,Honda,Hr-V,1.5,70000,Automatic,284986000
2018,Honda,Hr-V,1.5,22000,Automatic,287000000
2018,Honda,Hr-V,1.5,45000,Automatic,268000000
2018,Honda,Hr-V,1.5,60000,Automatic,228435000
2018,Honda,Hr-V,1.5,80000,Automatic,260930000
2018,Honda,Hr-V,1.5,49000,Automatic,275000000
2018,Honda,Hr-V,1.5,35000,Automatic,263646000
2018,Honda,Hr-V,1.5,25000,Automatic,268000000
2018,Honda,Hr-V,1.5,47000,Automatic,269000000
2018,Honda,Hr-V,1.5,46000,Automatic,245000000
2018,Honda,Hr-V,1.5,55000,Automatic,260000000
2018,Honda,Hr-V,1.5,55000,Automatic,290000000
2018,Honda,Hr-V,1.5,80000,Automatic,264000000
2018,Honda,Hr-V,1.5,35000,Automatic,263646000
2018,Honda,Hr-V,1.5,70000,Automatic,279986000
2018,Honda,Hr-V,1.5,66515,Automatic,278486000
2018,Honda,Hr-V,1.5,45000,Automatic,267500000
2018,Honda,Hr-V,1.5,55000,Automatic,234000000
2018,Honda,Hr-V,1.5,80000,Automatic,254430000
2019,Honda,Hr-V,1.5,3936,Automatic,307000000
2019,Honda,Hr-V,1.5,40800,Automatic,307000000
2019,Honda,Hr-V,1.5,37048,Automatic,306000000
2019,Honda,Hr-V,1.5,17000,Automatic,298000000
2019,Honda,Hr-V,1.5,25000,Automatic,290000000
2019,Honda,Hr-V,1.5,36000,Automatic,290000000
2019,Honda,Hr-V,1.5,44656,Automatic,288000000
2019,Honda,Hr-V,1.5,17000,Automatic,282000000
2019,Honda,Hr-V,1.5,17000,Automatic,282000000
2019,Honda,Hr-V,1.5,40800,Automatic,279000000
2019,Honda,Hr-V,1.5,45900,Automatic,271000000
2019,Honda,Hr-V,1.5,30000,Automatic,269000000
2019,Honda,Hr-V,1.5,20400,Automatic,268000000
2019,Honda,Hr-V,1.5,36648,Automatic,294536000
2019,Honda,Hr-V,1.5,40527,Automatic,300550000
2019,Honda,Hr-V,1.5,39734,Automatic,275136000
2019,Honda,Hr-V,1.5,2238,Automatic,292700000
2019,Honda,Hr-V,1.5,28042,Automatic,274657000
2019,Honda,Hr-V,1.5,34005,Automatic,274166000
2019,Honda,Hr-V,1.5,6818,Automatic,272226000
2019,Honda,Hr-V,1.5,47775,Automatic,300200000
2019,Honda,Hr-V,1.5,30,Automatic,300700000
2019,Honda,Hr-V,1.5,27017,Automatic,289500000
2019,Honda,Hr-V,1.5,3409,Automatic,286150000
2019,Honda,Hr-V,1.5,30000,Automatic,298500000
2019,Honda,Hr-V,1.5,40000,Automatic,280136000
2019,Honda,Hr-V,1.5,50000,Automatic,309500000
2019,Honda,Hr-V,1.5,35000,Automatic,286150000
2019,Honda,Hr-V,1.5,35000,Automatic,279166000
2019,Honda,Hr-V,1.5,25000,Automatic,310000000
2019,Honda,Hr-V,1.5,35000,Automatic,310000000
2019,Honda,Hr-V,1.5,30000,Automatic,279657000
2019,Honda,Hr-V,1.5,45000,Automatic,305550000
2019,Honda,Hr-V,1.5,70000,Automatic,277226000
2019,Honda,Hr-V,1.5,30000,Automatic,300000000
2019,Honda,Hr-V,1.5,30000,Automatic,310000000
2019,Honda,Hr-V,1.5,40000,Automatic,293000000
2019,Honda,Hr-V,1.5,40000,Automatic,293000000
2019,Honda,Hr-V,1.5,40000,Automatic,300000000
2019,Honda,Hr-V,1.5,25000,Automatic,280000000
2019,Honda,Hr-V,1.5,28100,Automatic,280000000
2019,Honda,Hr-V,1.5,36648,Automatic,293036000
2019,Honda,Hr-V,1.5,20000,Automatic,275000000
2019,Honda,Hr-V,1.5,40000,Automatic,295000000
2019,Honda,Hr-V,1.5,45000,Automatic,299050000
2019,Honda,Hr-V,1.5,40000,Automatic,293036000
2020,Honda,Hr-V,1.5,20400,Automatic,315000000
2020,Honda,Hr-V,1.5,14795,Automatic,313000000
2020,Honda,Hr-V,1.5,13538,Automatic,312000000
2020,Honda,Hr-V,1.5,15300,Automatic,310000000
2020,Honda,Hr-V,1.5,15300,Automatic,297000000
2020,Honda,Hr-V,1.5,15618,Automatic,297000000
2020,Honda,Hr-V,1.5,15000,Automatic,296000000
2020,Honda,Hr-V,1.5,15300,Automatic,296000000
2020,Honda,Hr-V,1.5,20400,Automatic,255000000
2020,Honda,Hr-V,1.5,37825,Automatic,314474000
2020,Honda,Hr-V,1.5,17621,Automatic,314700000
2020,Honda,Hr-V,1.5,20000,Automatic,324500000
2020,Honda,Hr-V,1.5,40000,Automatic,314474000
2020,Honda,Hr-V,1.5,20000,Automatic,322500000
2020,Honda,Hr-V,1.5,10000,Automatic,317675000
2020,Honda,Hr-V,1.5,20860,Automatic,327000000
2020,Honda,Hr-V,1.5,37285,Automatic,307974000
2020,Honda,Hr-V,1.5,26000,Automatic,326000000
2020,Honda,Hr-V,1.5,15000,Automatic,314500000
2020,Honda,Hr-V,1.5,40000,Automatic,307974000
2021,Honda,Hr-V,1.5,7000,Automatic,287000000
2021,Honda,Hr-V,1.5,5000,Automatic,335500000
2015,Honda,Hr-V,1.8,69000,Automatic,255000000
2015,Honda,Hr-V,1.8,46000,Automatic,249000000
2015,Honda,Hr-V,1.8,46000,Automatic,248000000
2015,Honda,Hr-V,1.8,48000,Automatic,245000000
2015,Honda,Hr-V,1.8,48000,Automatic,245000000
2015,Honda,Hr-V,1.8,71400,Automatic,245000000
2015,Honda,Hr-V,1.8,83000,Automatic,245000000
2015,Honda,Hr-V,1.8,80000,Automatic,243000000
2015,Honda,Hr-V,1.8,80000,Automatic,240000000
2015,Honda,Hr-V,1.8,68123,Automatic,252050000
2015,Honda,Hr-V,1.8,70000,Automatic,257050000
2015,Honda,Hr-V,1.8,55000,Automatic,267500000
2015,Honda,Hr-V,1.8,70000,Automatic,257500000
2015,Honda,Hr-V,1.8,88000,Automatic,245000000
2015,Honda,Hr-V,1.8,70000,Automatic,252050000
2015,Honda,Hr-V,1.8,70000,Automatic,250550000
2016,Honda,Hr-V,1.8,56100,Automatic,279000000
2016,Honda,Hr-V,1.8,51000,Automatic,264000000
2016,Honda,Hr-V,1.8,61200,Automatic,259000000
2016,Honda,Hr-V,1.8,51000,Automatic,250000000
2016,Honda,Hr-V,1.8,51000,Automatic,250000000
2016,Honda,Hr-V,1.8,63537,Automatic,239000000
2016,Honda,Hr-V,1.8,56100,Automatic,225000000
2016,Honda,Hr-V,1.8,8016,Automatic,263496000
2016,Honda,Hr-V,1.8,65000,Automatic,235000000
2016,Honda,Hr-V,1.8,85000,Automatic,268496000
2016,Honda,Hr-V,1.8,60000,Automatic,260000000
2016,Honda,Hr-V,1.8,80160,Automatic,261996000
2016,Honda,Hr-V,1.8,55000,Automatic,280000000
2016,Honda,Hr-V,1.8,30000,Automatic,276500000
2017,Honda,Hr-V,1.8,50628,Automatic,294000000
2017,Honda,Hr-V,1.8,44000,Automatic,285000000
2017,Honda,Hr-V,1.8,80000,Automatic,285000000
2017,Honda,Hr-V,1.8,80000,Automatic,285000000
2017,Honda,Hr-V,1.8,56100,Automatic,279000000
2017,Honda,Hr-V,1.8,77000,Automatic,275000000
2017,Honda,Hr-V,1.8,41585,Automatic,295000000
2018,Honda,Hr-V,1.8,71400,Automatic,295000000
2018,Honda,Hr-V,1.8,6671,Automatic,310400000
2018,Honda,Hr-V,1.8,70248,Automatic,298760000
2018,Honda,Hr-V,1.8,75000,Automatic,298760000
2018,Honda,Hr-V,1.8,45000,Automatic,298000000
2018,Honda,Hr-V,1.8,30000,Automatic,329000000
2018,Honda,Hr-V,1.8,40000,Automatic,315000000
2019,Honda,Hr-V,1.8,41717,Automatic,347400000
2019,Honda,Hr-V,1.8,45000,Automatic,360000000
2019,Honda,Hr-V,1.8,40000,Automatic,384000000
2020,Honda,Hr-V,1.8,10200,Automatic,375000000
2020,Honda,Hr-V,1.8,15300,Automatic,360000000
2021,Honda,Hr-V,1.8,12108,Automatic,395600000
2021,Honda,Hr-V,1.8,15000,Automatic,410000000
2010,Toyota,Innova,2,117600,Manual,130000000
2011,Toyota,Innova,2,120000,Manual,140000000
2011,Toyota,Innova,2,87000,Manual,135000000
2011,Toyota,Innova,2,117600,Automatic,132000000
2011,Toyota,Innova,2,127000,Manual,130000000
2012,Toyota,Innova,2,95200,Automatic,153000000
2012,Toyota,Innova,2,190400,Manual,153000000
2013,Toyota,Innova,2,83000,Manual,182000000
2013,Toyota,Innova,2,100000,Manual,178000000
2013,Toyota,Innova,2,80000,Automatic,175000000
2013,Toyota,Innova,2,88000,Automatic,175000000
2013,Toyota,Innova,2,140000,Automatic,143000000
2014,Toyota,Innova,2,61600,Automatic,185000000
2014,Toyota,Innova,2,88000,Manual,185000000
2014,Toyota,Innova,2,60000,Automatic,179000000
2014,Toyota,Innova,2,108000,Automatic,173000000
2014,Toyota,Innova,2,89600,Automatic,172000000
2014,Toyota,Innova,2,80000,Automatic,168000000
2014,Toyota,Innova,2,50400,Automatic,165000000
2014,Toyota,Innova,2,50400,Automatic,165000000
2014,Toyota,Innova,2,70000,Automatic,165000000
2015,Toyota,Innova,2,128800,Automatic,208000000
2015,Toyota,Innova,2,84000,Manual,183000000
2015,Toyota,Innova,2,79134,Automatic,189150000
2016,Toyota,Innova,2,25000,Manual,265000000
2016,Toyota,Innova,2,75000,Automatic,259000000
2016,Toyota,Innova,2,100000,Automatic,240000000
2016,Toyota,Innova,2,47000,Automatic,239000000
2016,Toyota,Innova,2,65000,Manual,234000000
2016,Toyota,Innova,2,60000,Manual,228000000
2016,Toyota,Innova,2,100800,Automatic,211000000
2016,Toyota,Innova,2,72800,Automatic,210000000
2016,Toyota,Innova,2,27941,Manual,276400000
2017,Toyota,Innova,2,40000,Automatic,390000000
2017,Toyota,Innova,2,78400,Automatic,289000000
2017,Toyota,Innova,2,50400,Automatic,285000000
2017,Toyota,Innova,2,84000,Automatic,257000000
2017,Toyota,Innova,2,33600,Manual,245000000
2017,Toyota,Innova,2,117600,Automatic,239000000
2017,Toyota,Innova,2,117600,Automatic,235000000
2017,Toyota,Innova,2,78400,Automatic,226000000
2017,Toyota,Innova,2,60000,Manual,225000000
2017,Toyota,Innova,2,67200,Automatic,225000000
2017,Toyota,Innova,2,162400,Automatic,225000000
2017,Toyota,Innova,2,42000,Manual,220000000
2017,Toyota,Innova,2,110224,Automatic,277400000
2017,Toyota,Innova,2,72898,Automatic,281150000
2017,Toyota,Innova,2,80000,Automatic,388776000
2017,Toyota,Innova,2,45000,Automatic,310000000
2017,Toyota,Innova,2,76019,Automatic,376276000
2017,Toyota,Innova,2,45000,Automatic,303500000
2018,Toyota,Innova,2,30000,Manual,320000000
2018,Toyota,Innova,2,28000,Automatic,301000000
2018,Toyota,Innova,2,59000,Automatic,295000000
2018,Toyota,Innova,2,28000,Automatic,259000000
2018,Toyota,Innova,2,33600,Manual,250000000
2018,Toyota,Innova,2,33600,Manual,230000000
2018,Toyota,Innova,2,58758,Automatic,326456000
2018,Toyota,Innova,2,52912,Automatic,266700000
2018,Toyota,Innova,2,60000,Automatic,334456000
2018,Toyota,Innova,2,60000,Automatic,326456000
2018,Toyota,Innova,2,60000,Automatic,326456000
2018,Toyota,Innova,2,58758,Automatic,327956000
2019,Toyota,Innova,2,30000,Automatic,379000000
2019,Toyota,Innova,2,19000,Manual,275000000
2019,Toyota,Innova,2,44661,Automatic,290275000
2019,Toyota,Innova,2,38343,Automatic,298566000
2019,Toyota,Innova,2,1147,Manual,320100000
2019,Toyota,Innova,2,44231,Manual,288500000
2019,Toyota,Innova,2,22825,Automatic,305500000
2019,Toyota,Innova,2,58484,Automatic,303100000
2019,Toyota,Innova,2,40108,Automatic,374420000
2019,Toyota,Innova,2,44542,Automatic,373935000
2019,Toyota,Innova,2,9763,Manual,287100000
2019,Toyota,Innova,2,44141,Automatic,295850000
2019,Toyota,Innova,2,45000,Automatic,373935000
2019,Toyota,Innova,2,45000,Automatic,374420000
2020,Toyota,Innova,2,19023,Manual,313300000
2020,Toyota,Innova,2,26738,Manual,312800000
2021,Toyota,Innova,2,4872,Manual,308300000
2016,Toyota,Innova,2.4,134400,Automatic,310000000
2016,Toyota,Innova,2.4,90000,Manual,278000000
2016,Toyota,Innova,2.4,79787,Automatic,266450000
2017,Toyota,Innova,2.4,68436,Automatic,394000000
2017,Toyota,Innova,2.4,76511,Automatic,391000000
2017,Toyota,Innova,2.4,78400,Automatic,374000000
2017,Toyota,Innova,2.4,89600,Automatic,371000000
2017,Toyota,Innova,2.4,39200,Manual,340000000
2017,Toyota,Innova,2.4,45000,Automatic,310000000
2017,Toyota,Innova,2.4,45000,Manual,305000000
2017,Toyota,Innova,2.4,128800,Automatic,305000000
2017,Toyota,Innova,2.4,70000,Manual,289000000
2017,Toyota,Innova,2.4,128800,Automatic,287000000
2017,Toyota,Innova,2.4,66852,Automatic,285000000
2017,Toyota,Innova,2.4,103172,Manual,285000000
2017,Toyota,Innova,2.4,50000,Automatic,278000000
2017,Toyota,Innova,2.4,84000,Automatic,275000000
2017,Toyota,Innova,2.4,57000,Manual,272000000
2017,Toyota,Innova,2.4,76019,Automatic,379776000
2017,Toyota,Innova,2.4,76511,Automatic,386836000
2017,Toyota,Innova,2.4,92435,Automatic,295800000
2017,Toyota,Innova,2.4,87067,Manual,283046000
2017,Toyota,Innova,2.4,68436,Automatic,382180000
2017,Toyota,Innova,2.4,65000,Automatic,390000000
2017,Toyota,Innova,2.4,70000,Automatic,382180000
2017,Toyota,Innova,2.4,55000,Automatic,378000000
2017,Toyota,Innova,2.4,30000,Manual,400000000
2017,Toyota,Innova,2.4,80000,Automatic,391800000
2018,Toyota,Innova,2.4,50400,Automatic,385000000
2018,Toyota,Innova,2.4,78400,Automatic,380000000
2018,Toyota,Innova,2.4,39200,Automatic,355000000
2018,Toyota,Innova,2.4,60000,Automatic,335000000
2018,Toyota,Innova,2.4,72800,Automatic,329000000
2018,Toyota,Innova,2.4,35000,Automatic,305000000
2018,Toyota,Innova,2.4,38000,Automatic,305000000
2018,Toyota,Innova,2.4,50000,Automatic,298000000
2018,Toyota,Innova,2.4,68000,Automatic,283000000
2018,Toyota,Innova,2.4,100000,Automatic,280000000
2018,Toyota,Innova,2.4,100800,Manual,260000000
2018,Toyota,Innova,2.4,44800,Automatic,90000000
2018,Toyota,Innova,2.4,64199,Automatic,379060000
2018,Toyota,Innova,2.4,67802,Automatic,352445000
2018,Toyota,Innova,2.4,49104,Automatic,371000000
2018,Toyota,Innova,2.4,49481,Automatic,376300000
2018,Toyota,Innova,2.4,447,Automatic,366600000
2018,Toyota,Innova,2.4,51502,Automatic,367665000
2018,Toyota,Innova,2.4,9926,Automatic,378150000
2018,Toyota,Innova,2.4,43652,Automatic,322525000
2018,Toyota,Innova,2.4,45000,Automatic,388550000
2018,Toyota,Innova,2.4,65000,Automatic,389000000
2018,Toyota,Innova,2.4,16000,Automatic,399000000
2018,Toyota,Innova,2.4,65000,Automatic,379000000
2018,Toyota,Innova,2.4,65000,Automatic,379000000
2018,Toyota,Innova,2.4,64199,Automatic,382560000
2018,Toyota,Innova,2.4,60000,Automatic,341500000
